Class,Subject,Term,Medium,Tamil_Term,English_Term,Needs_Human_Review
Class 6,Maths,Term 1,Tamil,பகுதி,Denominator,True
Class 6,Maths,Term 1,Tamil,இயற்்கணித கூற்று,Algebraic Statement,True
Class 6,Maths,Term 1,Tamil,பங்கீட்டு பண்பு,Distributive,True
Class 6,Maths,Term 1,Tamil,இயற்்கணித கோ>ோவைகள்,Algebraic Expressions,True
Class 6,Maths,Term 1,Tamil,பட்டியலிடுதல்,Tabulation,True
Class 6,Maths,Term 1,Tamil,இரண்்டடாம் நிலை தகவல்,Secondary data,True
Class 6,Maths,Term 1,Tamil,பண்புகள்,Properties,True
Class 6,Maths,Term 1,Tamil,இலக்்கங்்களின் இடமாற்்றம்,Interchanging Digits,False
Class 6,Maths,Term 1,Tamil,பரிமாற்று,Commutative,True
Class 6,Maths,Term 1,Tamil,இலட்்சம்,Lakh,True
Class 6,Maths,Term 1,Tamil,பாகைமானி,Protractor,True
Class 6,Maths,Term 1,Tamil,இறங்குவரிசை,Descending order,True
Class 6,Maths,Term 1,Tamil,பின்னங்்கள்,Fractions,True
Class 6,Maths,Term 1,Tamil,ஈவு,Quotient,True
Class 6,Maths,Term 1,Tamil,புள்ளிகள்,Points,True
Class 6,Maths,Term 1,Tamil,உண்்மமைகள்,Facts,True
Class 6,Maths,Term 1,Tamil,பெருக்்கல் சம னி,Multiplicative identity,True
Class 6,Maths,Term 1,Tamil,எண் அமைப்புகள்,Number patterns,True
Class 6,Maths,Term 1,Tamil,பெருக்்கற்பலன்,Product,True
Class 6,Maths,Term 1,Tamil,எதிர்்மமாறாக,Vice-versa,True
Class 6,Maths,Term 1,Tamil,மாய முக்கோணம்,Magic triangle,True
Class 6,Maths,Term 1,Tamil,ஏறுவரிசை,Ascending order,True
Class 6,Maths,Term 1,Tamil,மாறல்,Variation,True
Class 6,Maths,Term 1,Tamil,ஒரு கோ>ோடமை புள்ளிகள்,Collinear points,True
Class 6,Maths,Term 1,Tamil,மாறிகள்,Variables,True
Class 6,Maths,Term 1,Tamil,ஒருங்்கமை புள்ளிகள்,Points of concurrency,True
Class 6,Maths,Term 1,Tamil,மாறிகள் மீதான செயல்்பபாடு,Operation on Variables,False
Class 6,Maths,Term 1,Tamil,கதிர்்கள்,Rays,True
Class 6,Maths,Term 1,Tamil,மிகை நிரப்புக் கோ>ோணங்்கள்,Supplementary angles,False
Class 6,Maths,Term 1,Tamil,கிடைமட்்ட பட்்டடைகள்,Horizontal bars,True
Class 6,Maths,Term 1,Tamil,முக்கோணமானிகள்,Set Square,True
Class 6,Maths,Term 1,Tamil,குறியீடு,Notation,True
Class 6,Maths,Term 1,Tamil,முதல்நிலை விவரம்,First hand information,True
Class 6,Maths,Term 1,Tamil,குறுங்கோணம்,Acute angle,True
Class 6,Maths,Term 1,Tamil,முதன்்மமை /நேரடி தகவல்,Primary data,True
Class 6,Maths,Term 1,Tamil,கூட்்டல் சம னி,Additive Identity,True
Class 6,Maths,Term 1,Tamil,முழு எண்்கள்,Whole Numbers,True
Class 6,Maths,Term 1,Tamil,கோ>ோடி,Crore,True
Class 6,Maths,Term 1,Tamil,முழுக்்கள்,Integers,True
Class 6,Maths,Term 1,Tamil,கோ>ோடுகள்,Lines,True
Class 6,Maths,Term 1,Tamil,முழுமையாக்்கல்,Rounding off,True
Class 6,Maths,Term 1,Tamil,கோ>ோட்டுத்துண்டு,Line segment,True
Class 6,Maths,Term 1,Tamil,முறையான பட்டியல்,Systematic listing,True
Class 6,Maths,Term 1,Tamil,கோ>ோணம்,Angle,True
Class 6,Maths,Term 1,Tamil,முனை,Vertex,True
Class 6,Maths,Term 1,Tamil,சம தளம்,Planes,True
Class 6,Maths,Term 1,Tamil,முன்னி,Predecessor,True
Class 6,Maths,Term 1,Tamil,சம ன்்பபாடு,Equation,True
Class 6,Maths,Term 1,Tamil,வகைப்படுத்துதல்,Classification,True
Class 6,Maths,Term 1,Tamil,சமான விகிதம்,Equivalent Ratio,True
Class 6,Maths,Term 1,Tamil,வகைப்படுத்துதல்,Sorting,True
Class 6,Maths,Term 1,Tamil,சுடோ�ோகு,Sudoku,True
Class 6,Maths,Term 1,Tamil,வரைமுறை,Construction,True
Class 6,Maths,Term 1,Tamil,செங்குத்து பட்்டடைகள்,Vertical bars,True
Class 6,Maths,Term 1,Tamil,விகித சம விதி,Proportionality law,True
Class 6,Maths,Term 1,Tamil,செங்க ோணம்,Right angle,True
Class 6,Maths,Term 1,Tamil,விகித சம ம்,Proportion,True
Class 6,Maths,Term 1,Tamil,செவ்்வக வரைபடம்,Bar diagram,True
Class 6,Maths,Term 1,Tamil,விகிதம்,Ratio,True
Class 6,Maths,Term 1,Tamil,சேர்ப்பு பண்பு,Associative,True
Class 6,Maths,Term 1,Tamil,விரிகோ>ோணம்,Obtuse angle,True
Class 6,Maths,Term 1,Tamil,சொ�ொற்றொட ர் கூற்று,Verbal statements,True
Class 6,Maths,Term 1,Tamil,விரிவாக்்கம்,Expanded form,True
Class 6,Maths,Term 1,Tamil,தகவல் ஒருங்கிணைப்பு,Organizing data,True
Class 6,Maths,Term 1,Tamil,விவரங்்களைச் சேகரித்தல்,Collecting data,False
Class 6,Maths,Term 1,Tamil,திட்்ட வடிவம்,Standard form,True
Class 6,Maths,Term 1,Tamil,விவரம் / தரவு,Data/Information,True
Class 6,Maths,Term 1,Tamil,தீர்வு காணல்,Solve,True
Class 6,Maths,Term 1,Tamil,விவரித்தல்,Interpret,True
Class 6,Maths,Term 1,Tamil,தொ�ொகுதி,Numerator,True
Class 6,Maths,Term 1,Tamil,விளக்்கப்்படம்,Pictograph,True
Class 6,Maths,Term 1,Tamil,தொ�ொடரி,Successor,True
Class 6,Maths,Term 1,Tamil,வெட்டுதல் /சசந்தித்தல்,Coincide,True
Class 6,Maths,Term 1,Tamil,தொ�ொடர்்கள்,Sequence,True
Class 6,Maths,Term 1,Tamil,வெட்டும் கோ>ோடுகள்,Intersecting lines,True
Class 6,Maths,Term 1,Tamil,தொ�ொடர்ச்சியற்்ற,Discrete,True
Class 6,Maths,Term 1,Tamil,Intersectionகக,Point of,False
Class 6,Maths,Term 1,Tamil,கணிதக் கலைச்சொற்கள் 131,6th_Maths_TM_Term1_Answer.indd 6th_Maths_TM_Term1_Answer.indd 131 131,True
Class 6,Maths,Term 1,Tamil,"உததவிப் பேராாசிரியர், அரசு கல்லூரி",L.N.,False
Class 6,Maths,Term 1,Tamil,"அரசு கல்லூரி, பொ�ொன்்னனேரி-601204",L.N.,False
Class 6,Maths,Term 1,Tamil,ட்்டதாதாரி ஆசிரியர்,In-House - QC,True
Class 6,Maths,Term 1,Tamil,தொ�ொழில்நுட்்பக் குழு,EMIS,False
Class 6,Maths,Term 1,Tamil,132 6 ஆம் வகுப்பு கணக்கு,6th_Maths_TM_Term1_Answer.indd 6th_Maths_TM_Term1_Answer.indd 132 132,True
